iteration = 1 , objective = 0.000277777777778, inputs = [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], constraints = [-1.2052631146439132, 1.0, 1.0, 1.0, 1.0, 0.0, 30903.950230821636, 27600.304834445076, 38665.718873005047, 1.0]
iteration = 302 , objective = 0.000420808518535, inputs = [0.2379480119668343, 1.5024271379488985, 1.1802487228309395, 1.5149106667274415, 1.0, 1.0005, 0.9618252480226781, 0.8862284212500552, 0.8862284212499394], constraints = [-0.022359620439635942, 1.0, 2.0, 1.0, 2.0, 0.0, 10993.36382305446, 4656.1814183798951, 16036.158913292995, 1.0]
iteration = 303 , objective = 0.000420808518535, inputs = [0.2379480119668343, 1.5024271379488985, 1.1802487228309395, 1.5149106667274415, 1.0, 1.0, 0.962325248022678, 0.8862284212500552, 0.8862284212499394], constraints = [-0.02236002601609325, 1.0, 2.0, 1.0, 2.0, 0.0, 10993.36382305446, 4656.1814183798951, 16036.158913292995, 1.0]
iteration = 304 , objective = 0.000420808518535, inputs = [0.2379480119668343, 1.5024271379488985, 1.1802487228309395, 1.5149106667274415, 1.0, 1.0, 0.9618252480226781, 0.8867284212500551, 0.8862284212499394], constraints = [-0.022360907462006665, 1.0, 2.0, 1.0, 2.0, 0.0, 10993.36382305446, 4656.1814183798951, 16036.158913292995, 1.0]
iteration = 305 , objective = 0.000420808518535, inputs = [0.2379480119668343, 1.5024271379488985, 1.1802487228309395, 1.5149106667274415, 1.0, 1.0, 0.9618252480226781, 0.8862284212500552, 0.8867284212499394], constraints = [-0.022360907462006665, 1.0, 2.0, 1.0, 2.0, 0.0, 10993.36382305446, 4656.1814183798951, 16036.158913292995, 1.0]
iteration = 306 , objective = 0.000420808518535, inputs = [0.2379480119668343, 1.5024271379488985, 1.1802487228309395, 1.5149106667274415, 1.0, 1.0, 0.9618252480226781, 0.8862284212500552, 0.8862284212499394], constraints = [-0.022359620439635942, 1.0, 2.0, 1.0, 2.0, 0.0, 10993.36382305446, 4656.1814183798951, 16036.158913292995, 1.0]
iteration = 307 , objective = 0.000420808518535, inputs = [0.23844801196683427, 1.5024271379488985, 1.1802487228309395, 1.5149106667274415, 1.0, 1.0, 0.9618252480226781, 0.8862284212500552, 0.8862284212499394], constraints = [-0.038109813560115745, 1.0, -1.0, 1.0, -1.0, 0.0, 11016.39497533515, 13742.928162016931, 14814.076060202773, 1.0]
iteration = 308 , objective = 0.000420808518535, inputs = [0.2379480119668343, 1.5029271379488987, 1.1802487228309395, 1.5149106667274415, 1.0, 1.0, 0.9618252480226781, 0.8862284212500552, 0.8862284212499394], constraints = [-0.027559947972934103, 1.0, 2.0, 1.0, 2.0, 0.0, 10993.36382305446, 10485.875959312149, 17953.664325496851, 1.0]
iteration = 309 , objective = 0.000420808518535, inputs = [0.2379480119668343, 1.5024271379488985, 1.1807487228309395, 1.5149106667274415, 1.0, 1.0, 0.9618252480226781, 0.8862284212500552, 0.8862284212499394], constraints = [-0.0017796510156043628, 1.0, -1.0, 1.0, -1.0, 0.0, 10998.028086334954, 2234.3649875500378, 18754.149708767811, 1.0]
iteration = 310 , objective = 0.000420947407424, inputs = [0.2379480119668343, 1.5024271379488985, 1.1802487228309395, 1.5154106667274414, 1.0, 1.0, 0.9618252480226781, 0.8862284212500552, 0.8862284212499394], constraints = [-0.02232152330757043, 1.0, 2.0, 1.0, 2.0, 0.0, 10993.36382305446, 4656.1814183798951, 16036.158913292995, 1.0]
iteration = 311 , objective = 0.000420808518535, inputs = [0.2379480119668343, 1.5024271379488985, 1.1802487228309395, 1.5149106667274415, 1.0005, 1.0, 0.9618252480226781, 0.8862284212500552, 0.8862284212499394], constraints = [-0.022359620439635942, 1.0, 2.0, 1.0, 2.0, 0.0, 10993.36382305446, 4656.1814183798951, 16036.158913292995, 1.0]
iteration = 312 , objective = 0.000420808518535, inputs = [0.2379480119668343, 1.5024271379488985, 1.1802487228309395, 1.5149106667274415, 1.0, 1.0005, 0.9618252480226781, 0.8862284212500552, 0.8862284212499394], constraints = [-0.022359620439635942, 1.0, 2.0, 1.0, 2.0, 0.0, 10993.36382305446, 4656.1814183798951, 16036.158913292995, 1.0]
iteration = 313 , objective = 0.000420808518535, inputs = [0.2379480119668343, 1.5024271379488985, 1.1802487228309395, 1.5149106667274415, 1.0, 1.0, 0.962325248022678, 0.8862284212500552, 0.8862284212499394], constraints = [-0.02236002601609325, 1.0, 2.0, 1.0, 2.0, 0.0, 10993.36382305446, 4656.1814183798951, 16036.158913292995, 1.0]
iteration = 314 , objective = 0.000420808518535, inputs = [0.2379480119668343, 1.5024271379488985, 1.1802487228309395, 1.5149106667274415, 1.0, 1.0, 0.9618252480226781, 0.8867284212500551, 0.8862284212499394], constraints = [-0.022360907462006665, 1.0, 2.0, 1.0, 2.0, 0.0, 10993.36382305446, 4656.1814183798951, 16036.158913292995, 1.0]
iteration = 315 , objective = 0.000420808518535, inputs = [0.2379480119668343, 1.5024271379488985, 1.1802487228309395, 1.5149106667274415, 1.0, 1.0, 0.9618252480226781, 0.8862284212500552, 0.8867284212499394], constraints = [-0.022360907462006665, 1.0, 2.0, 1.0, 2.0, 0.0, 10993.36382305446, 4656.1814183798951, 16036.158913292995, 1.0]
iteration = 316 , objective = 0.000507938952164, inputs = [0.23738904658987625, 1.5068441708524951, 1.1808910215412358, 1.8285802277919228, 1.0, 1.0, 0.9398809642512009, 0.8206830133825517, 0.8206830133823734], constraints = [-0.015937556437622361, 1.0, 2.0, 1.0, 2.0, 0.0, 10973.594278504917, 10249.743203139949, 14842.374854279282, 1.0]
iteration = 317 , objective = 0.000507938952164, inputs = [0.23788904658987625, 1.5068441708524951, 1.1808910215412358, 1.8285802277919228, 1.0, 1.0, 0.9398809642512009, 0.8206830133825517, 0.8206830133823734], constraints = [-0.010791251289948799, 1.0, 1.0, 1.0, 1.0, 0.0, 10707.357683752196, 11960.596994285936, 14780.689242697958, 1.0]
iteration = 318 , objective = 0.000507938952164, inputs = [0.23738904658987625, 1.5073441708524948, 1.1808910215412358, 1.8285802277919228, 1.0, 1.0, 0.9398809642512009, 0.8206830133825517, 0.8206830133823734], constraints = [-0.0064027538267499712, 1.0, -1.0, 1.0, -1.0, 0.0, 10973.594278504917, 10242.135490819854, 15001.948255124891, 1.0]
iteration = 319 , objective = 0.000507938952164, inputs = [0.23738904658987625, 1.5068441708524951, 1.1813910215412358, 1.8285802277919228, 1.0, 1.0, 0.9398809642512009, 0.8206830133825517, 0.8206830133823734], constraints = [-0.016360831170493407, 1.0, 2.0, 1.0, 2.0, 0.0, 10978.247635005388, 12860.885792497704, 14837.407413250981, 1.0]
iteration = 320 , objective = 0.000508077841053, inputs = [0.23738904658987625, 1.5068441708524951, 1.1808910215412358, 1.8290802277919227, 1.0, 1.0, 0.9398809642512009, 0.8206830133825517, 0.8206830133823734], constraints = [-0.015899432609890615, 1.0, 2.0, 1.0, 2.0, 0.0, 10973.594278504917, 10249.743203139949, 14842.374854279282, 1.0]
iteration = 321 , objective = 0.000507938952164, inputs = [0.23738904658987625, 1.5068441708524951, 1.1808910215412358, 1.8285802277919228, 1.0005, 1.0, 0.9398809642512009, 0.8206830133825517, 0.8206830133823734], constraints = [-0.015937556437622361, 1.0, 2.0, 1.0, 2.0, 0.0, 10973.594278504917, 10249.743203139949, 14842.374854279282, 1.0]
iteration = 322 , objective = 0.000507938952164, inputs = [0.23738904658987625, 1.5068441708524951, 1.1808910215412358, 1.8285802277919228, 1.0, 1.0005, 0.9398809642512009, 0.8206830133825517, 0.8206830133823734], constraints = [-0.015937556437622361, 1.0, 2.0, 1.0, 2.0, 0.0, 10973.594278504917, 10249.743203139949, 14842.374854279282, 1.0]
iteration = 323 , objective = 0.000507938952164, inputs = [0.23738904658987625, 1.5068441708524951, 1.1808910215412358, 1.8285802277919228, 1.0, 1.0, 0.9403809642512009, 0.8206830133825517, 0.8206830133823734], constraints = [-0.015938078176244843, 1.0, 2.0, 1.0, 2.0, 0.0, 10973.594278504917, 10249.743203139949, 14842.374854279282, 1.0]
iteration = 324 , objective = 0.000507938952164, inputs = [0.23738904658987625, 1.5068441708524951, 1.1808910215412358, 1.8285802277919228, 1.0, 1.0, 0.9398809642512009, 0.8211830133825516, 0.8206830133823734], constraints = [-0.015938846358395542, 1.0, 2.0, 1.0, 2.0, 0.0, 10973.594278504917, 10249.743203139949, 14842.374854279282, 1.0]
iteration = 325 , objective = 0.000507938952164, inputs = [0.23738904658987625, 1.5068441708524951, 1.1808910215412358, 1.8285802277919228, 1.0, 1.0, 0.9398809642512009, 0.8206830133825517, 0.8211830133823733], constraints = [-0.015938846358395542, 1.0, 2.0, 1.0, 2.0, 0.0, 10973.594278504917, 10249.743203139949, 14842.374854279282, 1.0]
iteration = 326 , objective = 0.000507938952164, inputs = [0.23738904658987625, 1.5068441708524951, 1.1808910215412358, 1.8285802277919228, 1.0, 1.0, 0.9398809642512009, 0.8206830133825517, 0.8206830133823734], constraints = [-0.015937556437622361, 1.0, 2.0, 1.0, 2.0, 0.0, 10973.594278504917, 10249.743203139949, 14842.374854279282, 1.0]
iteration = 327 , objective = 0.000507938952164, inputs = [0.23788904658987625, 1.5068441708524951, 1.1808910215412358, 1.8285802277919228, 1.0, 1.0, 0.9398809642512009, 0.8206830133825517, 0.8206830133823734], constraints = [-0.010791251289948799, 1.0, 1.0, 1.0, 1.0, 0.0, 10707.357683752196, 11960.596994285936, 14780.689242697958, 1.0]
iteration = 328 , objective = 0.000507938952164, inputs = [0.23738904658987625, 1.5073441708524948, 1.1808910215412358, 1.8285802277919228, 1.0, 1.0, 0.9398809642512009, 0.8206830133825517, 0.8206830133823734], constraints = [-0.0064027538267499712, 1.0, -1.0, 1.0, -1.0, 0.0, 10973.594278504917, 10242.135490819854, 15001.948255124891, 1.0]
iteration = 329 , objective = 0.000507938952164, inputs = [0.23738904658987625, 1.5068441708524951, 1.1813910215412358, 1.8285802277919228, 1.0, 1.0, 0.9398809642512009, 0.8206830133825517, 0.8206830133823734], constraints = [-0.016360831170493407, 1.0, 2.0, 1.0, 2.0, 0.0, 10978.247635005388, 12860.885792497704, 14837.407413250981, 1.0]
iteration = 330 , objective = 0.000508077841053, inputs = [0.23738904658987625, 1.5068441708524951, 1.1808910215412358, 1.8290802277919227, 1.0, 1.0, 0.9398809642512009, 0.8206830133825517, 0.8206830133823734], constraints = [-0.015899432609890615, 1.0, 2.0, 1.0, 2.0, 0.0, 10973.594278504917, 10249.743203139949, 14842.374854279282, 1.0]
iteration = 331 , objective = 0.000507938952164, inputs = [0.23738904658987625, 1.5068441708524951, 1.1808910215412358, 1.8285802277919228, 1.0005, 1.0, 0.9398809642512009, 0.8206830133825517, 0.8206830133823734], constraints = [-0.015937556437622361, 1.0, 2.0, 1.0, 2.0, 0.0, 10973.594278504917, 10249.743203139949, 14842.374854279282, 1.0]
iteration = 332 , objective = 0.000507938952164, inputs = [0.23738904658987625, 1.5068441708524951, 1.1808910215412358, 1.8285802277919228, 1.0, 1.0005, 0.9398809642512009, 0.8206830133825517, 0.8206830133823734], constraints = [-0.015937556437622361, 1.0, 2.0, 1.0, 2.0, 0.0, 10973.594278504917, 10249.743203139949, 14842.374854279282, 1.0]
iteration = 333 , objective = 0.000507938952164, inputs = [0.23738904658987625, 1.5068441708524951, 1.1808910215412358, 1.8285802277919228, 1.0, 1.0, 0.9403809642512009, 0.8206830133825517, 0.8206830133823734], constraints = [-0.015938078176244843, 1.0, 2.0, 1.0, 2.0, 0.0, 10973.594278504917, 10249.743203139949, 14842.374854279282, 1.0]
iteration = 334 , objective = 0.000507938952164, inputs = [0.23738904658987625, 1.5068441708524951, 1.1808910215412358, 1.8285802277919228, 1.0, 1.0, 0.9398809642512009, 0.8211830133825516, 0.8206830133823734], constraints = [-0.015938846358395542, 1.0, 2.0, 1.0, 2.0, 0.0, 10973.594278504917, 10249.743203139949, 14842.374854279282, 1.0]
iteration = 335 , objective = 0.000507938952164, inputs = [0.23738904658987625, 1.5068441708524951, 1.1808910215412358, 1.8285802277919228, 1.0, 1.0, 0.9398809642512009, 0.8206830133825517, 0.8211830133823733], constraints = [-0.015938846358395542, 1.0, 2.0, 1.0, 2.0, 0.0, 10973.594278504917, 10249.743203139949, 14842.374854279282, 1.0]
iteration = 336 , objective = 0.000507938952164, inputs = [0.23738904658987625, 1.5068441708524951, 1.1808910215412358, 1.8285802277919228, 1.0, 1.0, 0.9398809642512009, 0.8206830133825517, 0.8206830133823734], constraints = [-0.015937556437622361, 1.0, 2.0, 1.0, 2.0, 0.0, 10973.594278504917, 10249.743203139949, 14842.374854279282, 1.0]
iteration = 337 , objective = 0.000507938952164, inputs = [0.23788904658987625, 1.5068441708524951, 1.1808910215412358, 1.8285802277919228, 1.0, 1.0, 0.9398809642512009, 0.8206830133825517, 0.8206830133823734], constraints = [-0.010791251289948799, 1.0, 1.0, 1.0, 1.0, 0.0, 10707.357683752196, 11960.596994285936, 14780.689242697958, 1.0]
iteration = 338 , objective = 0.000507938952164, inputs = [0.23738904658987625, 1.5073441708524948, 1.1808910215412358, 1.8285802277919228, 1.0, 1.0, 0.9398809642512009, 0.8206830133825517, 0.8206830133823734], constraints = [-0.0064027538267499712, 1.0, -1.0, 1.0, -1.0, 0.0, 10973.594278504917, 10242.135490819854, 15001.948255124891, 1.0]
iteration = 339 , objective = 0.000507938952164, inputs = [0.23738904658987625, 1.5068441708524951, 1.1813910215412358, 1.8285802277919228, 1.0, 1.0, 0.9398809642512009, 0.8206830133825517, 0.8206830133823734], constraints = [-0.016360831170493407, 1.0, 2.0, 1.0, 2.0, 0.0, 10978.247635005388, 12860.885792497704, 14837.407413250981, 1.0]
iteration = 340 , objective = 0.000508077841053, inputs = [0.23738904658987625, 1.5068441708524951, 1.1808910215412358, 1.8290802277919227, 1.0, 1.0, 0.9398809642512009, 0.8206830133825517, 0.8206830133823734], constraints = [-0.015899432609890615, 1.0, 2.0, 1.0, 2.0, 0.0, 10973.594278504917, 10249.743203139949, 14842.374854279282, 1.0]
iteration = 341 , objective = 0.000507938952164, inputs = [0.23738904658987625, 1.5068441708524951, 1.1808910215412358, 1.8285802277919228, 1.0005, 1.0, 0.9398809642512009, 0.8206830133825517, 0.8206830133823734], constraints = [-0.015937556437622361, 1.0, 2.0, 1.0, 2.0, 0.0, 10973.594278504917, 10249.743203139949, 14842.374854279282, 1.0]
iteration = 342 , objective = 0.000507938952164, inputs = [0.23738904658987625, 1.5068441708524951, 1.1808910215412358, 1.8285802277919228, 1.0, 1.0005, 0.9398809642512009, 0.8206830133825517, 0.8206830133823734], constraints = [-0.015937556437622361, 1.0, 2.0, 1.0, 2.0, 0.0, 10973.594278504917, 10249.743203139949, 14842.374854279282, 1.0]
iteration = 343 , objective = 0.000507938952164, inputs = [0.23738904658987625, 1.5068441708524951, 1.1808910215412358, 1.8285802277919228, 1.0, 1.0, 0.9403809642512009, 0.8206830133825517, 0.8206830133823734], constraints = [-0.015938078176244843, 1.0, 2.0, 1.0, 2.0, 0.0, 10973.594278504917, 10249.743203139949, 14842.374854279282, 1.0]
iteration = 344 , objective = 0.000507938952164, inputs = [0.23738904658987625, 1.5068441708524951, 1.1808910215412358, 1.8285802277919228, 1.0, 1.0, 0.9398809642512009, 0.8211830133825516, 0.8206830133823734], constraints = [-0.015938846358395542, 1.0, 2.0, 1.0, 2.0, 0.0, 10973.594278504917, 10249.743203139949, 14842.374854279282, 1.0]
iteration = 345 , objective = 0.000507938952164, inputs = [0.23738904658987625, 1.5068441708524951, 1.1808910215412358, 1.8285802277919228, 1.0, 1.0, 0.9398809642512009, 0.8206830133825517, 0.8211830133823733], constraints = [-0.015938846358395542, 1.0, 2.0, 1.0, 2.0, 0.0, 10973.594278504917, 10249.743203139949, 14842.374854279282, 1.0]
iteration = 346 , objective = 0.00054626859971, inputs = [0.2370181722434093, 1.507317791652533, 1.1808396684494071, 1.9665669589565196, 1.0, 1.0, 0.9302527152358866, 0.7919444186245339, 0.7919444186243267], constraints = [-0.00725947921621689, 1.0, 2.0, 1.0, 2.0, 0.0, 10956.024469399621, 12602.131326949231, 14937.404446701055, 1.0]
iteration = 347 , objective = 0.00054626859971, inputs = [0.2375181722434093, 1.507317791652533, 1.1808396684494071, 1.9665669589565196, 1.0, 1.0, 0.9302527152358866, 0.7919444186245339, 0.7919444186243267], constraints = [-0.0044611929198047247, 1.0, 2.0, 1.0, 2.0, 0.0, 10979.067153282305, 8749.5478741518982, 14811.380406095015, 1.0]
iteration = 348 , objective = 0.00054626859971, inputs = [0.2370181722434093, 1.507817791652533, 1.1808396684494071, 1.9665669589565196, 1.0, 1.0, 0.9302527152358866, 0.7919444186245339, 0.7919444186243267], constraints = [0.0013845978531323454, 1.0, 2.0, 1.0, 2.0, 0.0, 10956.024469399621, 13816.758388330834, 23302.922421698055, 1.0]
iteration = 349 , objective = 0.00054626859971, inputs = [0.2370181722434093, 1.507317791652533, 1.181339668449407, 1.9665669589565196, 1.0, 1.0, 0.9302527152358866, 0.7919444186245339, 0.7919444186243267], constraints = [-0.0014103078275771333, 1.0, 2.0, 1.0, 2.0, 0.0, 10960.670588666453, 13403.815852837804, 14934.968868676908, 1.0]
iteration = 350 , objective = 0.000546407488599, inputs = [0.2370181722434093, 1.507317791652533, 1.1808396684494071, 1.9670669589565195, 1.0, 1.0, 0.9302527152358866, 0.7919444186245339, 0.7919444186243267], constraints = [-0.007221312794405031, 1.0, 2.0, 1.0, 2.0, 0.0, 10956.024469399621, 12602.131326949231, 14937.404446701055, 1.0]
iteration = 351 , objective = 0.00054626859971, inputs = [0.2370181722434093, 1.507317791652533, 1.1808396684494071, 1.9665669589565196, 1.0005, 1.0, 0.9302527152358866, 0.7919444186245339, 0.7919444186243267], constraints = [-0.00725947921621689, 1.0, 2.0, 1.0, 2.0, 0.0, 10956.024469399621, 12602.131326949231, 14937.404446701055, 1.0]
iteration = 352 , objective = 0.00054626859971, inputs = [0.2370181722434093, 1.507317791652533, 1.1808396684494071, 1.9665669589565196, 1.0, 1.0005, 0.9302527152358866, 0.7919444186245339, 0.7919444186243267], constraints = [-0.00725947921621689, 1.0, 2.0, 1.0, 2.0, 0.0, 10956.024469399621, 12602.131326949231, 14937.404446701055, 1.0]
iteration = 353 , objective = 0.00054626859971, inputs = [0.2370181722434093, 1.507317791652533, 1.1808396684494071, 1.9665669589565196, 1.0, 1.0, 0.9307527152358865, 0.7919444186245339, 0.7919444186243267], constraints = [-0.0072600225973819621, 1.0, 2.0, 1.0, 2.0, 0.0, 10956.024469399621, 12602.131326949231, 14937.404446701055, 1.0]
iteration = 354 , objective = 0.00054626859971, inputs = [0.2370181722434093, 1.507317791652533, 1.1808396684494071, 1.9665669589565196, 1.0, 1.0, 0.9302527152358866, 0.7924444186245339, 0.7919444186243267], constraints = [-0.0072607709319233715, 1.0, 2.0, 1.0, 2.0, 0.0, 10956.024469399621, 12602.131326949231, 14937.404446701055, 1.0]
iteration = 355 , objective = 0.00054626859971, inputs = [0.2370181722434093, 1.507317791652533, 1.1808396684494071, 1.9665669589565196, 1.0, 1.0, 0.9302527152358866, 0.7919444186245339, 0.7924444186243267], constraints = [-0.0072607709319233715, 1.0, 2.0, 1.0, 2.0, 0.0, 10956.024469399621, 12602.131326949231, 14937.404446701055, 1.0]
iteration = 356 , objective = 0.00054626859971, inputs = [0.2370181722434093, 1.507317791652533, 1.1808396684494071, 1.9665669589565196, 1.0, 1.0, 0.9302527152358866, 0.7919444186245339, 0.7919444186243267], constraints = [-0.00725947921621689, 1.0, 2.0, 1.0, 2.0, 0.0, 10956.024469399621, 12602.131326949231, 14937.404446701055, 1.0]
iteration = 357 , objective = 0.00054626859971, inputs = [0.2375181722434093, 1.507317791652533, 1.1808396684494071, 1.9665669589565196, 1.0, 1.0, 0.9302527152358866, 0.7919444186245339, 0.7919444186243267], constraints = [-0.0044611929198047247, 1.0, 2.0, 1.0, 2.0, 0.0, 10979.067153282305, 8749.5478741518982, 14811.380406095015, 1.0]
iteration = 358 , objective = 0.00054626859971, inputs = [0.2370181722434093, 1.507817791652533, 1.1808396684494071, 1.9665669589565196, 1.0, 1.0, 0.9302527152358866, 0.7919444186245339, 0.7919444186243267], constraints = [0.0013845978531323454, 1.0, 2.0, 1.0, 2.0, 0.0, 10956.024469399621, 13816.758388330834, 23302.922421698055, 1.0]
iteration = 359 , objective = 0.00054626859971, inputs = [0.2370181722434093, 1.507317791652533, 1.181339668449407, 1.9665669589565196, 1.0, 1.0, 0.9302527152358866, 0.7919444186245339, 0.7919444186243267], constraints = [-0.0014103078275771333, 1.0, 2.0, 1.0, 2.0, 0.0, 10960.670588666453, 13403.815852837804, 14934.968868676908, 1.0]
iteration = 360 , objective = 0.000546407488599, inputs = [0.2370181722434093, 1.507317791652533, 1.1808396684494071, 1.9670669589565195, 1.0, 1.0, 0.9302527152358866, 0.7919444186245339, 0.7919444186243267], constraints = [-0.007221312794405031, 1.0, 2.0, 1.0, 2.0, 0.0, 10956.024469399621, 12602.131326949231, 14937.404446701055, 1.0]
iteration = 361 , objective = 0.00054626859971, inputs = [0.2370181722434093, 1.507317791652533, 1.1808396684494071, 1.9665669589565196, 1.0005, 1.0, 0.9302527152358866, 0.7919444186245339, 0.7919444186243267], constraints = [-0.00725947921621689, 1.0, 2.0, 1.0, 2.0, 0.0, 10956.024469399621, 12602.131326949231, 14937.404446701055, 1.0]
iteration = 362 , objective = 0.00054626859971, inputs = [0.2370181722434093, 1.507317791652533, 1.1808396684494071, 1.9665669589565196, 1.0, 1.0005, 0.9302527152358866, 0.7919444186245339, 0.7919444186243267], constraints = [-0.00725947921621689, 1.0, 2.0, 1.0, 2.0, 0.0, 10956.024469399621, 12602.131326949231, 14937.404446701055, 1.0]
iteration = 363 , objective = 0.00054626859971, inputs = [0.2370181722434093, 1.507317791652533, 1.1808396684494071, 1.9665669589565196, 1.0, 1.0, 0.9307527152358865, 0.7919444186245339, 0.7919444186243267], constraints = [-0.0072600225973819621, 1.0, 2.0, 1.0, 2.0, 0.0, 10956.024469399621, 12602.131326949231, 14937.404446701055, 1.0]
iteration = 364 , objective = 0.00054626859971, inputs = [0.2370181722434093, 1.507317791652533, 1.1808396684494071, 1.9665669589565196, 1.0, 1.0, 0.9302527152358866, 0.7924444186245339, 0.7919444186243267], constraints = [-0.0072607709319233715, 1.0, 2.0, 1.0, 2.0, 0.0, 10956.024469399621, 12602.131326949231, 14937.404446701055, 1.0]
iteration = 365 , objective = 0.00054626859971, inputs = [0.2370181722434093, 1.507317791652533, 1.1808396684494071, 1.9665669589565196, 1.0, 1.0, 0.9302527152358866, 0.7919444186245339, 0.7924444186243267], constraints = [-0.0072607709319233715, 1.0, 2.0, 1.0, 2.0, 0.0, 10956.024469399621, 12602.131326949231, 14937.404446701055, 1.0]
iteration = 366 , objective = 0.00054626859971, inputs = [0.2370181722434093, 1.507317791652533, 1.1808396684494071, 1.9665669589565196, 1.0, 1.0, 0.9302527152358866, 0.7919444186245339, 0.7919444186243267], constraints = [-0.00725947921621689, 1.0, 2.0, 1.0, 2.0, 0.0, 10956.024469399621, 12602.131326949231, 14937.404446701055, 1.0]
iteration = 367 , objective = 0.00054626859971, inputs = [0.2375181722434093, 1.507317791652533, 1.1808396684494071, 1.9665669589565196, 1.0, 1.0, 0.9302527152358866, 0.7919444186245339, 0.7919444186243267], constraints = [-0.0044611929198047247, 1.0, 2.0, 1.0, 2.0, 0.0, 10979.067153282305, 8749.5478741518982, 14811.380406095015, 1.0]
iteration = 368 , objective = 0.00054626859971, inputs = [0.2370181722434093, 1.507817791652533, 1.1808396684494071, 1.9665669589565196, 1.0, 1.0, 0.9302527152358866, 0.7919444186245339, 0.7919444186243267], constraints = [0.0013845978531323454, 1.0, 2.0, 1.0, 2.0, 0.0, 10956.024469399621, 13816.758388330834, 23302.922421698055, 1.0]
iteration = 369 , objective = 0.00054626859971, inputs = [0.2370181722434093, 1.507317791652533, 1.181339668449407, 1.9665669589565196, 1.0, 1.0, 0.9302527152358866, 0.7919444186245339, 0.7919444186243267], constraints = [-0.0014103078275771333, 1.0, 2.0, 1.0, 2.0, 0.0, 10960.670588666453, 13403.815852837804, 14934.968868676908, 1.0]
iteration = 370 , objective = 0.000546407488599, inputs = [0.2370181722434093, 1.507317791652533, 1.1808396684494071, 1.9670669589565195, 1.0, 1.0, 0.9302527152358866, 0.7919444186245339, 0.7919444186243267], constraints = [-0.007221312794405031, 1.0, 2.0, 1.0, 2.0, 0.0, 10956.024469399621, 12602.131326949231, 14937.404446701055, 1.0]
iteration = 371 , objective = 0.00054626859971, inputs = [0.2370181722434093, 1.507317791652533, 1.1808396684494071, 1.9665669589565196, 1.0005, 1.0, 0.9302527152358866, 0.7919444186245339, 0.7919444186243267], constraints = [-0.00725947921621689, 1.0, 2.0, 1.0, 2.0, 0.0, 10956.024469399621, 12602.131326949231, 14937.404446701055, 1.0]
iteration = 372 , objective = 0.00054626859971, inputs = [0.2370181722434093, 1.507317791652533, 1.1808396684494071, 1.9665669589565196, 1.0, 1.0005, 0.9302527152358866, 0.7919444186245339, 0.7919444186243267], constraints = [-0.00725947921621689, 1.0, 2.0, 1.0, 2.0, 0.0, 10956.024469399621, 12602.131326949231, 14937.404446701055, 1.0]
iteration = 373 , objective = 0.00054626859971, inputs = [0.2370181722434093, 1.507317791652533, 1.1808396684494071, 1.9665669589565196, 1.0, 1.0, 0.9307527152358865, 0.7919444186245339, 0.7919444186243267], constraints = [-0.0072600225973819621, 1.0, 2.0, 1.0, 2.0, 0.0, 10956.024469399621, 12602.131326949231, 14937.404446701055, 1.0]
iteration = 374 , objective = 0.00054626859971, inputs = [0.2370181722434093, 1.507317791652533, 1.1808396684494071, 1.9665669589565196, 1.0, 1.0, 0.9302527152358866, 0.7924444186245339, 0.7919444186243267], constraints = [-0.0072607709319233715, 1.0, 2.0, 1.0, 2.0, 0.0, 10956.024469399621, 12602.131326949231, 14937.404446701055, 1.0]
iteration = 375 , objective = 0.00054626859971, inputs = [0.2370181722434093, 1.507317791652533, 1.1808396684494071, 1.9665669589565196, 1.0, 1.0, 0.9302527152358866, 0.7919444186245339, 0.7924444186243267], constraints = [-0.0072607709319233715, 1.0, 2.0, 1.0, 2.0, 0.0, 10956.024469399621, 12602.131326949231, 14937.404446701055, 1.0]
iteration = 376 , objective = 0.000320902056282, inputs = [0.23962561882730982, 1.5094481209805357, 1.182259254657884, 1.1552474026147879, 1.0, 1.0, 0.986561684915231, 0.960068637749515, 0.9600686377494775], constraints = [-0.048108570709746341, 1.0, 2.0, 1.0, 2.0, 0.0, 11089.525199936827, 12012.698377860968, 17328.315885101361, 1.0]
iteration = 377 , objective = 0.000523731945367, inputs = [0.23727891690179934, 1.5075308245853332, 1.180981627070255, 1.8854350033223464, 1.0, 1.0, 0.935883612203821, 0.808756840537032, 0.8087568405368418], constraints = [-0.011616717121048503, 1.0, 2.0, 1.0, 2.0, 0.0, 10969.361540786322, 10210.820190156743, 14842.733993113747, 1.0]
iteration = 378 , objective = 0.000544014934276, inputs = [0.23704424670924829, 1.5073390949458134, 1.1808538643114919, 1.9584537633931023, 1.0, 1.0, 0.93081580493268, 0.7936256608157836, 0.7936256608155783], constraints = [-0.0021771214938322652, 1.0, 2.0, 1.0, 2.0, 0.0, 10957.35804652162, 13806.583507650112, 14997.836386562247, 1.0]
iteration = 379 , objective = 0.000544014934276, inputs = [0.23754424670924829, 1.5073390949458134, 1.1808538643114919, 1.9584537633931023, 1.0, 1.0, 0.93081580493268, 0.7936256608157836, 0.7936256608155783], constraints = [0.019846148403657234, 1.0, -1.0, 1.0, -1.0, 0.0, 10980.401007419696, 11999.335342713142, 14790.396889914782, 1.0]
